"Name","Url","Telephone","Latitude","Longitude","Address","County","Photo","Tags"
"Dean Crowe Theatre","http://www.deancrowetheatre.com","00353906492129","53.4219225","-7.943734400000002","5 Chapel St, Athlone, N37 P6X0","Westmeath","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/4a9cea92-fc7d-4706-8d87-107377616261/484b343d-0397-43d3-9e1f-a39d0a54a2b2_14080.jpg?w=640&q=66&fit=scale","Activity,Experience"
"Deane's Equestrian Centre","https://deanesfarm.ie/","00353899702016","54.6388816","-8.3741664","Darney, , ","Donegal","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bce4329e-b1e1-4e27-aa58-f282e62575ad/4041f095-dce7-4923-8917-b9fb8b0b5445_3593.jpg?w=640&q=66&fit=scale","Activity,Experience,Horse Riding,Equestrian,Activity Operator,Nature and Wildlife,Food Shops ,Shopping"
"Declan Killen, Goldsmith","https://www.declankillen.com/","0035316770829","53.3421272","-6.264306199999999","12 Fade St, Dublin, D02 AT25","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/e992d366-ccf7-41c0-bd12-595ee4d228cd/newgrange-pendant.jpg?w=640&q=66&fit=scale","Activity,Shopping,Shopping Centres and Department Store"
"Deer Park Café Bar","https://deerparkcafebar.ie/","0035318908355","53.380601","-6.078445500000001","Deer Park Golf Club Howth Castle, Howth, ","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/addc807b-df91-41f4-b778-a6786c648c74/aerial-view-deer-park.jpeg?w=640&q=66&fit=scale","Activity,Food and Drink,Pubs and Bar,Cafe"
"Deer Park Golf Course","https://deerparkgolf.ie/","0035318323487","53.38079099999999","-6.077134899999999","Howth, Dublin City, D13 T8K1","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/c430aa2d-d0ae-4069-bf09-f50b41c55df7/first-green-at-deer-park-golf-club.jpg?w=640&q=66&fit=scale","Activity,Golf"
"Deerfield's Restaurant at The Inn at Dromoland","https://www.theinnatdromoland.ie/Deerfields_Restaurant.html","0035361368161","52.7894922","-8.9150729","Inn At, Dromoland, ","Clare","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/8732e543-de10-428a-81cf-c39bf893b0d1/38db15d9-62b7-4bd0-9fd7-38f97aab3c39_52119.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Experience,Restaurant"
"Deerpark Pitch & Putt Club","http://www.deerparkpitchandputt.com/#/","00353877823138","52.066112","-9.504408300000001","Moyeightragh, Killarney, ","Kerry","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/21f1873e-ec19-4f0c-a29d-d16593a0cd6e/78f88b7e-4acd-463d-a986-c747f6b2212b_43390.jpg?w=640&q=66&fit=scale","Activity,Experience,Pitch And Putt,General,Pitch and Putt,Activity Operator"
"National Memorial to members of the Defence Forces",,"","53.3400158","-6.2512569","90 Merrion Square W, Dublin Southside, Dublin, ","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/3598f3c0-093e-44e9-aeb2-f910a6f57d64/the-national-memorial-to-members-of-the-defence-forces.jpg?w=640&q=66&fit=scale","Activity,Attraction,Public Sculpture"
"Dela Restaurant","https://dela.ie/","0035391449252","53.2710530071245","-9.057145605557253","51 Lower Dominic Street, Galway City, ","Galway","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/5313a354-8aec-4fa7-81ea-bdb1353547c5/02a3a3f3-1a8f-4b68-b2b8-33e13eaa4b11_91069.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Experience,Restaurant,Local Produce,Vegetarian"
"Delfin English School","https://delfinschool.com/","0035318722037","53.35350652484392","-6.261890530380242","2 Parnell Square East, , ","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/c9850ece-5053-433c-bb1f-498b32bbc192/5877e441-f9f4-4cb6-be66-187198c924e4_76178.jpg?w=640&q=66&fit=scale","Activity,Learning"
"Delgany Golf Club","https://delganygolfclub.com/","0035312874536","53.1327029","-6.1015633","Stylebawn, Stilebawn, Delgany, ","Wicklow","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/1028a66b-fafe-4b10-b7c9-051904c3505f/100a34f8-c9b0-4844-80d2-3f8ebdec0918_16453.jpg?w=640&q=66&fit=scale","Golf Course,Activity,Experience,Golf,Activity Operator"
"Delicious Dublin Tours","https://deliciousdublintours.com/","00353876196619","53.3498053","-6.2603097",", , ","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/2e9c3782-6c6e-461a-ad86-92efc51d3411/delicious-dublin-tours-group-exploring-dublin.jpg?w=640&q=66&fit=scale","Activity"
"Delphi Fishery","https://delphilodge.ie/the-delphi-fishery/","003539542222","53.632087","-9.7456373","Tawnyinlough, Leenaun, , H91 R5Y6","Galway","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/1f66c04f-1d46-430d-91f1-521cc9c4727f/de9fbc66-1d66-4992-8204-64d7c5ac15e7_6792.jpg?w=640&q=66&fit=scale","Activity,Experience,Fishing,Angling,Activity Operator,Food and Drink,Restaurant,Pubs and Bar,Nature and Wildlife"
"Delphi Resort","https://www.delphiadventureresort.com/adventure-holidays-ireland","003539542208","53.6213522","-9.755718299999998","Delphi Resort, Leenane, Connemara, H91DP08","Galway","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/e53cf730-13b1-4bfc-b916-fd385aaecfff/kayaking-at-delphi-adventure.jpg?w=640&q=66&fit=scale","Activity,Experience,Climbing,Activity Operator,Cycling,Kayaking,Kitesurfing,Windsurfing,Surfing,Walking ,Walking,Adventure Center"
"The Spa at Delphi Resort","https://www.delphiadventureresort.com/delphi-day-spa/","003539542208","53.62340429999999","-9.754457699999998","Delphi Resort, Tawnyinlough, Leenaun, , H91 DP08","Galway","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/cc39b588-8e99-4ed2-bab2-789239fb6591/couple-relaxing-at-delphi-spa.jpg?w=640&q=66&fit=scale","Activity,Experience,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Activity Operator"
"Delta Sensory Gardens","https://deltasensorygardens.ie/","00353599131354","52.8446785","-6.925798200000001","Strawhall Industrial Estate, Strawhall, , ","Carlow","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/989c785f-ebc4-4ca5-9d77-6aa611ee9b09/health-and-wellness-in-full-bloom-delta-sensory-gardens.jpg?w=640&q=66&fit=scale","Activity,Experience,Restaurant,Gardens,Attraction,Garden,Shopping,Cafe,Food and Drink,Food Shops "
"Dennehy’s Bar","https://www.facebook.com/dennehyspub","00353214272343","51.900099962162436","-8.476633604635026","11 Cornmarket Street, Cork City, ","Cork","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/ddf192d0-2a5b-49ad-b08f-2026d105ad42/c40b81b6-af42-4d6c-80e9-87aff1e41cd8_97225.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Experience,Pubs and Bar"
"Derg Isle Adventure Centre","https://dergisle.com/about/","00353871254365","52.9081402","-8.5104691","R352, Carrowmore, Scarriff, V94 V8C2","Clare","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/52ffc3df-c1e7-4f2b-afb4-a2e197383543/children-on-the-water-stand-up-paddle-boarding.jpg?w=640&q=66&fit=scale","Activity,Climbing,Activity Operator,Fishing,Angling,Kayaking,Zip Lining,Adventure Center,Boat,Tour"
"Cois Lacha Restaurant at The Lakeside Hotel","https://www.lakesidehotel.ie/the-derg-room-restaurant.html","0035361376122","52.81104699999999","-8.444048","Cullenagh, Killaloe, V94 E2D6","Clare","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/dbde3497-5768-468b-98ca-06d9d2b5bf46/cois-lacha-restaurant-interior.jpg?w=640&q=66&fit=scale","Activity Food and Drink Experience Restaurant"
"Deros Tours","https://derostours.com/","00353646631251","52.058222","-9.508798","22 Main Street, Killarney, ","Kerry","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/79535cef-1474-4865-a124-0255f97702f2/18dd0900-d454-4d12-af94-734024e80ac3_82480.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator,Tour"
"Derreen Gardens","https://www.derreengarden.com/","00353874308001","51.7689586","-9.780002300000001","Derreen Garden Lauragh, Derreen, Beara, , V93 D792","Kerry","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/ce8bdd53-fd18-4689-9a0c-84ce0b2d827c/3264d769-0623-41da-a23d-324ac2d1d713_48127.jpg?w=640&q=66&fit=scale","Activity,Experience,Bird Watching,Nature and Wildlife,Gardening,Gardens,Attraction,Garden,Cafe,Food and Drink"
"Derrigimlagh",,"","53.46112609999999","-10.0229055",", Ballinaboy, ","Galway","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/fb874a29-147d-4e61-8da3-29e5903c0d78/header-derrigimlagh-county-galway.jpg?w=640&q=66&fit=scale","Activity,Experience"
"Derryclare Lough","https://visitgalway.ie/derryclare-lough/","","53.4711744","-9.777187000000001","Derryclare Lough, , ","Galway","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/50de92eb-d164-4607-9bda-891033b378f6/header-derryclare-lough-county-galway.jpg?w=640&q=66&fit=scale","Activity,Nature and Wildlife"
"Derryglad Folk & Heritage Museum","https://www.derrygladfolkmuseum.com/","00353906488192","53.4658484","-8.0803064","Derryglad, , N37 X6X8","Roscommon","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/d2d9c12c-04e0-47aa-9442-48e72fea60b1/tour-group-examining-an-exhibit.jpg?w=640&q=66&fit=scale","Activity,Experience,Attraction,Museums and Attraction,Tour"
"Derrymore Beach",,"","52.237877","-9.8583473",", Derrymore, ",,"https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/86acbd98-756c-4a61-b3fe-0eb85a6f344a/56f61731-cce7-4a26-a0c5-e66ce51acc35_78376.jpg?w=640&q=66&fit=scale","Activity,Experience,Attraction,Beach"
"Derrymore Springs","https://www.derrymoresprings.ie/","00353877174336","53.495092","-7.0736152","Derrymore Springs, Derrymore, ","Westmeath","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/d0d9813e-4e71-4473-b32b-e7ef75ea17fa/lake-play-area-at-derrymore-springs.jpg?w=640&q=66&fit=scale","Activity,Experience,Kayaking,Activity Operator"
"Doire Fhíonáin (Derrynane)","https://www.blueflag.global/show-site?siteId=6646","00353667183500","51.7598406","-10.1373675","Derrynane Beach, Darrynane More, , ","Kerry","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bc632714-75ad-4a96-b39e-941886b4c4e4/eb4966b2-f918-40d3-90f8-532e04846656_46220.jpg?w=640&q=66&fit=scale","Activity,Experience,Attraction,Beach"
"Derrynane House","https://heritageireland.ie/places-to-visit/derrynane-house/","00353669475113","51.762446","-10.1306684","Darrynane More, , V23 FX65","Kerry","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/c64300b2-a138-4856-be8c-d10b8450e9c7/header-derrynane-house-caherdaniel-county-kerry.jpg?w=640&q=66&fit=scale","Activity,Experience,Bird Watching,Nature and Wildlife,Gardens,Attraction,Garden,Historic Houses and Castle,Cafe,Food and Drink"
"Derrynane Sea Sports","https://www.derrynaneseasports.com/","00353879081208","51.765396","-10.120897","Darrynane Beg, Caherdaniel, ","Kerry","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/c18514f0-b0ee-455b-a395-7828e40603b8/kayaking-and-windsurfing.jpg?w=640&q=66&fit=scale","Activity,Experience,Kayaking,Activity Operator,Sailing"
"Des Carty Traditional Music School","https://www.descartymusicschool.ie/","0035314520611","53.2881039","-6.3730437","Blessington Rd, Tallaght, Dublin, D24 KV8N","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/3c9e5e9d-ca53-4f6e-bb06-bfbae50ed596/student-performance-des-carty-music-school.jpg?w=640&q=66&fit=scale","Activity,Learning,Activity Operator"
"Des McCaffrey Coaches","http://www.mccaffreycoaches.com","0035318026542","53.42397","-6.474157","1 Kilbreena Road, Dunboyne, ","Meath","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/c6b1f3f4-f353-45c0-8c6c-36f97665224a/80532b6f-dcbe-46ba-a0aa-0d818d5c9533_73945.jpg?w=640&q=66&fit=scale","Activity,Experience,Transport,Coach,Road"
"Deserted Village Achill Island","https://achilltourism.com/places-of-interest/deserted-village-achill-island-co-mayo-ireland/","","53.996425","-10.0767149","Slievemore Deserted Village, Bal of Dookinelly (Calvy), , ","Mayo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/d1d3a49b-79a4-4432-8692-74d36fdc0a8c/ruins-of-a-stone-cottage-on-achill-island.jpg?w=640&q=66&fit=scale","Activity,Experience,Ruins,Attraction,Historic Houses and Castle"
"Deserted Village Guided Tour","https://achilltourism.com/deserted-village-guided-tours/","003539820400","53.996425","-10.0767149","Slievemore Deserted Village, Bal of Dookinelly (Calvy), , ","Mayo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/155a5022-1a8e-47e1-9776-af172b2d214e/view-of-deserted-village-achill-island.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator,Ruins,Attraction,Historic Houses and Castle,Tour,Walking"
"designist","https://shop.designist.ie/","0035314758534","53.3426386","-6.2646535","68 South Great George's Street, , D02 RP08","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/3ca6bca7-7ffb-4e6b-9456-e60121240479/designist-shop-front.jpg?w=640&q=66&fit=scale","Activity,Craft,Shopping,Shopping Centres and Department Store"
"Designworks Studio","https://www.designworksstudio.ie/","00353214279420","51.8995433","-8.4764051","The Cornmarket Centre, Unit 2 Cornmarket St, Centre, , T12 F9P7","Cork","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/6225ab37-70da-4ca7-9637-cecb68e313da/designworks-studio-ltd-exterior.jpg?w=640&q=66&fit=scale","Activity,Experience,Shopping,Shopping Centres and Department Store,Food Shops "
"Designyard","https://www.designyard.com","0035314741011","53.34221300000001","-6.256376899999999","25 Frederick St S, Dublin, D02 E424","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/393040bd-ce05-4c1e-9a48-a821045818c8/designyard-liam-butler-copper-sculpture-of-swans-in-flight.jpg?w=640&q=66&fit=scale","Activity,Shopping,Shopping Centres and Department Store"
"Desmond Castle Adare","https://heritageireland.ie/places-to-visit/adare-castle/","0035361396666","52.56950399999999","-8.78202","Limerick Road, Gortaganniff, Adare, ","Limerick","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/3354df32-ffae-4214-85dc-b4aa8b302d98/desmond-castle-from-above.jpg?w=640&q=66&fit=scale","Activity,Experience,Attraction,Historic Houses and Castle,Castle,Ruins,Tour"
"Desmond Castle Kinsale","https://heritageireland.ie/visit/places-to-visit/desmond-castle-kinsale/","00353214774855","51.7072605","-8.524661499999999","Cork St, Sleveen, Kinsale, ","Cork","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/ee2e10c3-8019-4de7-bf88-8f02f6601986/f92ae66f-8c6b-42e6-ae13-9b2af1f42822_87036.jpg?w=640&q=66&fit=scale","Activity,Experience,Castle,Attraction,Historic Houses and Castle,Museums and Attraction"
"Desmond Castle Newcastle West","https://heritageireland.ie/places-to-visit/desmond-castle-newcastlewest/","003536977408","52.450419","-9.060708","The Square, Newcastle West, ","Limerick","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/52145648-5d5d-46e1-ac7a-be2c2994c3e3/desmond-hall.jpg?w=640&q=66&fit=scale","Activity,Experience,Attraction,Historic Houses and Castle,Castle"
"Desmond Tours","https://desmondtours.com/","00353861062726","52.6541454","-7.2447879",", Kilkenny City, ","Kilkenny","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/eb373f1d-668a-4334-aac7-87ee044789e2/irish-castle-desmond-tours.jpg?w=640&q=66&fit=scale","Activity,Experience,Transport,Activity Operator,Tour,Coach,Road"
"Devine Art Studios","https://devineartstudios.ie/","00353872702344","53.6084894","-7.306763099999998","Martinstown, Crookedwood, N91 FD39","Westmeath","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/30a7e51b-720c-4b62-8311-2cc2c031198b/lighthouse-painting.jpeg?w=640&q=66&fit=scale","Activity,Experience,Craft,Shopping,Learning,Activity Operator,Art Gallery,Attraction"
"Devitt's of Camden Street","https://www.devittspub.ie/","0035314753414","53.3355369","-6.265438100000001","78 Camden Street Lower, Saint Kevin's, Dublin, D02 C642","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/a0a41b3b-6b55-4c8e-aefd-72c725988adf/8540954f-f139-454f-b6c0-fe5b766cc1e3_51523.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Pubs and Bar"
"Dicey Reilly's Pub","https://diceys.com/about/our-bar","00353719851371","54.5028462","-8.1901326","Market Street, Townparks, Ballyshannon, F94 FY61","Donegal","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/ed486ddf-4fef-4212-8d2a-f72cd3757608/9e8a1775-d064-4b99-88f2-b57e06d44894_11552.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Experience,Venue,Music,Pubs and Bar"
"Dicey's Garden","https://www.russellcourthotel.ie/diceys-garden/","0035314784066","53.3358582","-6.263555999999999","21-25 Harcourt St, Saint Kevin's, Dublin, D02 YF24","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/6a9993a7-0f22-4143-b721-4d42d031d549/598fd13d-1309-4433-9f75-2384081bc0cc_51536.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Pubs and Bar"
"Dick Mack's","https://www.dickmackspub.com/","00353669151787","52.14123470000001","-10.2706481","47 Green St, Dingle, V92 FF25","Kerry",,"Activity,Food and Drink,Experience,Pubs and Bar"
"Martin’s Coaches","https://martinscoaches.com/","0035361333102","52.6603326","-8.498602700000001","Unit 7, Annacotty Business Park, Biddyford, Annacotty, ","Limerick","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/872d858e-261f-4409-8f1c-22c398b77679/690a85ef-c379-4b30-a1ee-24d0888a4e9a_73969.jpg?w=640&q=66&fit=scale","Activity,Experience,Transport,Coach,Road"
"Dick's Bar","https://www.woodlands-hotel.ie/dining/dicks-bar/","0035361605100","52.5631139","-8.7654374","Knockanes, Adare, ","Limerick","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/c4e8279c-a665-4071-b869-4c5425161ce9/dicks-bar.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Experience,Pubs and Bar"
"Dillon's Bar and Grill at Dillon's Hotel","https://dillons-hotel.ie/dining-at-dillons/","00353749122977","54.9506913","-7.736607600000002","27 Upper Main St, Letterkenny, F92 E30F","Donegal","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/77e700ac-5b5c-4d4c-970c-17731aeac74e/cedd87c7-b406-477a-adb7-0c4e3a4eb4dd_94290.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Experience,Restaurant,Pubs and Bar"
"Dingle, Killarney and the Wild Atlantic Way - Rabbie's Small Group Tours","https://www.rabbies.com/en/ireland-tours/from-dublin/3-day-tours/dingle-killarney-wild-atlantic-way-3-day-tour","","53.3423932","-6.2555903","opposite the Kilkenny Shop, Nassau St, , ","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/4626cd8f-6c1f-48a2-81c5-25202f760574/rabbies-tour-bus-on-cliff-road-by-sea.jpg?w=640&q=66&fit=scale","Activity,Activity Operator,Tour"
"Dingle Art School","http://www.dingleartschool.ie","00353857035677","52.141836","-10.289276","Main Street, Dingle, ","Kerry","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/4c389236-c8c3-4e0a-aec5-62bc6852867d/9bb6df74-db16-4d5e-8143-3c2518c4a708_96781.jpg?w=640&q=66&fit=scale","Activity,Experience,Craft,Shopping,Learning,Activity Operator"
"Dingle Boat Tours - Private Boat Hire","https://www.dingleboattours.com/private-boat-hire-dingle-harbour.html","00353876726100","52.1387052","-10.278169","Dingle Boat Tours, Dingle Marina, Farrannakilla, Dingle, ","Kerry","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/a7cf6585-2751-4ea8-83ac-cafefadb1ffb/dingle-boat-tours-cliffs.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator,Nature and Wildlife,Boat,Tour"
